codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11248304,EVENTOS / N-301 (195.0 - 195.0),ALBACETE,1,MINAYA,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-301 </span> </b> en el <b> km 195</b> en <b>MINAYA (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-2.3323202,195,ORDEN PÚBLICO,N-301,11:57,1,Castilla-La Mancha,195,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,39.27683,AMARILLO
11246885,EVENTOS / A-43 (117.0 - 117.0),ALBACETE,1,VILLARROBLEDO,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-43 </span> </b> en el <b> km 117</b> en <b>VILLARROBLEDO (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-2.7076898,117,ORDEN PÚBLICO,A-43,10:22,1,Castilla-La Mancha,117,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,39.202885,NEGRO
11244033,EVENTOS / EX-328 (4.0 - 4.0),BADAJOZ,1,MONTIJO,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-328 </span> </b> en el <b> km 4</b> en <b>MONTIJO (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.6103325,4,ORDEN PÚBLICO,EX-328,07:50,1,Extremadura,4,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.89103,ROJO
11247322,EVENTOS / N-630 (648.0 - 648.0),BADAJOZ,1,ALMENDRALEJO,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-630 </span> </b> en el <b> km 648</b> en <b>ALMENDRALEJO (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.4013386,648,ORDEN PÚBLICO,N-630,10:49,1,Extremadura,648,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.704536,ROJO
11246070,EVENTOS / EX-107 (71.0 - 71.0),BADAJOZ,1,VILLANUEVA DEL FRESNO,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-107 </span> </b> en el <b> km 71</b> en <b>VILLANUEVA DEL FRESNO (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-7.2495155,71,ORDEN PÚBLICO,EX-107,09:33,1,Extremadura,71,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.380413,ROJO
11243946,EVENTOS / N-523 (48.9 - 48.9),BADAJOZ,1,ROCA DE LA SIERRA (LA),12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-523 </span> </b> en el <b> km 48.9</b> en <b>ROCA DE LA SIERRA (LA) (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.690635,48.9,ORDEN PÚBLICO,N-523,07:49,1,Extremadura,48.9,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,39.112633,ROJO
11245682,EVENTOS / N-432 (34.0 - 34.0),BADAJOZ,1,NOGALES,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-432 </span> </b> en el <b> km 34</b> en <b>NOGALES (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.715608,34,ORDEN PÚBLICO,N-432,09:15,1,Extremadura,34,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.65142,ROJO
11245657,EVENTOS / EX-363 (8.3 - 8.3),BADAJOZ,1,ALVARADO - LA RISCA,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-363 </span> </b> en el <b> km 8.3</b> en <b>ALVARADO - LA RISCA (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.784924,8.3,ORDEN PÚBLICO,EX-363,09:12,1,Extremadura,8.3,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.806206,ROJO
11245674,EVENTOS / N-430 (92.0 - 92.0),BADAJOZ,1,SANTA AMALIA,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-430 </span> </b> en el <b> km 92</b> en <b>SANTA AMALIA (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.0063486,92,ORDEN PÚBLICO,N-430,09:13,1,Extremadura,92,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,39.007057,ROJO
11245807,EVENTOS / N-435 (33.8 - 33.8),BADAJOZ,1,ALMENDRAL,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-435 </span> </b> en el <b> km 33.8</b> en <b>ALMENDRAL (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.81822,33.8,ORDEN PÚBLICO,N-435,09:20,1,Extremadura,33.8,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.616055,ROJO
