codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11206796,EVENTOS / N-322 (413.0 - 413.0),ALBACETE,1,ALBOREA,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-322 </span> </b> en el <b> km 413</b> en <b>ALBOREA (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.3968229,413,ORDEN PÚBLICO,N-322,08:32,1,Castilla-La Mancha,413,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,39.284657,NEGRO
11206885,EVENTOS / N-322 (382.5 - 382.5),ALBACETE,1,MAHORA,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-322 </span> </b> en el <b> km 382.5</b> en <b>MAHORA (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.7187307,382.5,ORDEN PÚBLICO,N-322,08:42,1,Castilla-La Mancha,382.5,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,39.211597,NEGRO
11210956,EVENTOS / CM-3222 (6.0 - 6.0),ALBACETE,1,MADRIGUERAS,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">CM-3222 </span> </b> en el <b> km 6</b> en <b>MADRIGUERAS (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.7943743,6,ORDEN PÚBLICO,CM-3222,13:05,1,Castilla-La Mancha,6,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,39.19998,NEGRO
11208582,EVENTOS / A-31 (59.0 - 59.0),ALBACETE,1,GINETA (LA),08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-31 </span> </b> en el <b> km 59</b> en <b>GINETA (LA) (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.9804865,59,ORDEN PÚBLICO,A-31,10:08,1,Castilla-La Mancha,59,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,39.099392,NEGRO
11207858,EVENTOS / N-430 (486.0 - 486.0),ALBACETE,1,BARRAX,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-430 </span> </b> en el <b> km 486</b> en <b>BARRAX (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-2.1973076,486,ORDEN PÚBLICO,N-430,09:28,1,Castilla-La Mancha,486,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,39.043407,NEGRO
11207878,EVENTOS / N-322 (338.0 - 338.0),ALBACETE,1,CASA DE LAS MONJAS,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-322 </span> </b> en el <b> km 338</b> en <b>CASA DE LAS MONJAS (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-2.0301929,338,ORDEN PÚBLICO,N-322,09:31,1,Castilla-La Mancha,338,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.9265,NEGRO
11212649,EVENTOS / N-301 (300.0 - 300.0),ALBACETE,1,TOBARRA,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-301 </span> </b> en el <b> km 300</b> en <b>TOBARRA (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.6825055,300,ORDEN PÚBLICO,N-301,14:32,1,Castilla-La Mancha,300,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.609993,NEGRO
11209790,EVENTOS / A-30 (63.0 - 63.0),ALBACETE,1,NAVA CAMPAÑA,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-30 </span> </b> en el <b> km 63</b> en <b>NAVA CAMPAÑA (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.6416221,63,ORDEN PÚBLICO,A-30,11:27,1,Castilla-La Mancha,63,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.49569,NEGRO
11207643,EVENTOS / EX-105 (112.0 - 112.0),BADAJOZ,1,ALMENDRAL,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-105 </span> </b> en el <b> km 112</b> en <b>ALMENDRAL (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.821511,112,ORDEN PÚBLICO,EX-105,09:13,1,Extremadura,112,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.617016,NEGRO
11207104,EVENTOS / EX-214 (15.5 - 15.5),BADAJOZ,1,NAVA DE SANTIAGO (LA),08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-214 </span> </b> en el <b> km 15.5</b> en <b>NAVA DE SANTIAGO (LA) (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.50745,15.5,ORDEN PÚBLICO,EX-214,08:49,1,Extremadura,15.5,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,39.05864,NEGRO
