codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11423715,EVENTOS / BU-535 (1.7 - 1.7),BURGOS,1,ALTO SAN ROQUE,29/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">BU-535 </span> </b> en el <b> km 1.7</b> en <b>ALTO SAN ROQUE (BURGOS)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-2.9627533,1.7,ORDEN PÚBLICO,BU-535,14:14,1,Castilla y León,1.7,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,42.700005,AMARILLO
11399528,EVENTOS / N-152 (1.0 - 0.0),GIRONA,1,,28/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-152 </span> </b> a la altura de <b> (GIRONA)</b> desde el <b> km 1</b> al <b> km 0</b> sentido <b>AMBOS SENTIDOS</b> hacia <b>FRANÇA</b></span>",?,1.9340445,0,,N-152,10:27,1,Cataluña,1,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.43045,NEGRO
11401890,EVENTOS / N-260 (354.0 - 353.0),LLEIDA,1,,27/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-260 </span> </b> a la altura de <b> (LLEIDA)</b> desde el <b> km 354</b> al <b> km 353</b> sentido <b>AMBOS SENTIDOS</b></span>",?,0.7092339,353,,N-260,13:27,1,Cataluña,354,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.45149,NEGRO
11409686,EVENTOS / C-14 (75.0 - 75.5),LLEIDA,1,TARREGA,28/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-14 </span> </b> desde el <b> km 75 </b> en <b>TARREGA (LLEIDA)</b> al <b> km 75.5</b> en <b>ALTET (LLEIDA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,1.1331838,75.5,,C-14,11:25,1,Cataluña,75,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.66507,NEGRO
11397902,EVENTOS / A-2 (510.0 - 503.0),LLEIDA,1,TALLADELL (EL),29/02/2024,EVENTOS,OESTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-2 </span> </b> desde el <b> km 510 </b> en <b>TALLADELL (EL) (LLEIDA)</b> al <b> km 503</b> en <b>ANGLESOLA (LLEIDA)</b> sentido <b>OESTE</b> hacia <b>LLEIDA</b></span>",?,1.166623,503,,A-2,11:43,1,Cataluña,510,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.65688,NEGRO
11397847,EVENTOS / A-2 (503.0 - 510.0),LLEIDA,1,VILAGRASSA,29/02/2024,EVENTOS,ESTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-2 </span> </b> a la altura de <b>VILAGRASSA (LLEIDA)</b> desde el <b> km 503</b> al <b> km 510</b> sentido <b>ESTE</b> hacia <b>BARCELONA</b></span>",?,1.0916574,510,,A-2,11:43,1,Cataluña,503,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.64788,NEGRO
